Item,Ref_Wave,Test_Wave,Mushra_Scores,Utterance,Folder,Condition,Codec,Rate_kbps,sampleMOS,conditionMOS,conditionCI,DataBase,sampleSTD,sampleCI,Degradation,sumVotes,CodecCombination,Q_Value_dB,EXP,NoiseType,ErrorType,ErrorRate%
,TCDvoip/Test_Set/NOISE/ref/R_06_NOISE_FA.wav,TCDvoip/Test_Set/NOISE/C_06_NOISE_FA.wav,,,,6,,,3.791666667,4.010416667,0.154213601,TCDvoip,0.7790276359999999,0.311675967,NOISE,91.0,,,,,,
,TCDvoip/Test_Set/NOISE/ref/R_06_NOISE_FG.wav,TCDvoip/Test_Set/NOISE/C_06_NOISE_FG.wav,,,,6,,,4.25,4.010416667,0.154213601,TCDvoip,0.7372097809999999,0.29494534,NOISE,102.0,,,,,,
,TCDvoip/Test_Set/NOISE/ref/R_06_NOISE_MK.wav,TCDvoip/Test_Set/NOISE/C_06_NOISE_MK.wav,,,,6,,,4.0,4.010416667,0.154213601,TCDvoip,0.7801894979999999,0.312140808,NOISE,96.0,,,,,,
,TCDvoip/Test_Set/NOISE/ref/R_06_NOISE_ML.wav,TCDvoip/Test_Set/NOISE/C_06_NOISE_ML.wav,,,,6,,,4.0,4.010416667,0.154213601,TCDvoip,0.8340576559999999,0.33369256,NOISE,96.0,,,,,,
,TCDvoip/Test_Set/NOISE/ref/R_07_NOISE_FA.wav,TCDvoip/Test_Set/NOISE/C_07_NOISE_FA.wav,,,,7,,,4.375,4.104166667,0.132877675,TCDvoip,0.646898957,0.25881348600000004,NOISE,105.0,,,,,,
,TCDvoip/Test_Set/NOISE/ref/R_07_NOISE_FG.wav,TCDvoip/Test_Set/NOISE/C_07_NOISE_FG.wav,,,,7,,,4.333333333,4.104166667,0.132877675,TCDvoip,0.7019641179999999,0.280844138,NOISE,104.0,,,,,,
,TCDvoip/Test_Set/NOISE/ref/R_07_NOISE_MK.wav,TCDvoip/Test_Set/NOISE/C_07_NOISE_MK.wav,,,,7,,,3.708333333,4.104166667,0.132877675,TCDvoip,0.7506036220000001,0.300303993,NOISE,89.0,,,,,,
,TCDvoip/Test_Set/NOISE/ref/R_07_NOISE_ML.wav,TCDvoip/Test_Set/NOISE/C_07_NOISE_ML.wav,,,,7,,,4.0,4.104166667,0.132877675,TCDvoip,0.589767825,0.235956272,NOISE,96.0,,,,,,
,TCDvoip/Test_Set/NOISE/ref/R_08_NOISE_FA.wav,TCDvoip/Test_Set/NOISE/C_08_NOISE_FA.wav,,,,8,,,4.0,4.072916667,0.15714482400000002,TCDvoip,0.7801894979999999,0.312140808,NOISE,96.0,,,,,,
,TCDvoip/Test_Set/NOISE/ref/R_08_NOISE_FG.wav,TCDvoip/Test_Set/NOISE/C_08_NOISE_FG.wav,,,,8,,,4.291666667,4.072916667,0.15714482400000002,TCDvoip,0.690253052,0.276158736,NOISE,103.0,,,,,,
,TCDvoip/Test_Set/NOISE/ref/R_08_NOISE_MK.wav,TCDvoip/Test_Set/NOISE/C_08_NOISE_MK.wav,,,,8,,,4.083333333,4.072916667,0.15714482400000002,TCDvoip,0.8297022340000001,0.331950028,NOISE,98.0,,,,,,
,TCDvoip/Test_Set/NOISE/ref/R_08_NOISE_ML.wav,TCDvoip/Test_Set/NOISE/C_08_NOISE_ML.wav,,,,8,,,3.916666667,4.072916667,0.15714482400000002,TCDvoip,0.880546602,0.35229201200000004,NOISE,94.0,,,,,,
,TCDvoip/Test_Set/NOISE/ref/R_09_NOISE_FA.wav,TCDvoip/Test_Set/NOISE/C_09_NOISE_FA.wav,,,,9,,,3.333333333,3.333333333,0.163010646,TCDvoip,0.8164965809999999,0.32666666699999997,NOISE,80.0,,,,,,
,TCDvoip/Test_Set/NOISE/ref/R_09_NOISE_FG.wav,TCDvoip/Test_Set/NOISE/C_09_NOISE_FG.wav,,,,9,,,3.25,3.333333333,0.163010646,TCDvoip,0.7372097809999999,0.29494534,NOISE,78.0,,,,,,
,TCDvoip/Test_Set/NOISE/ref/R_09_NOISE_MK.wav,TCDvoip/Test_Set/NOISE/C_09_NOISE_MK.wav,,,,9,,,3.375,3.333333333,0.163010646,TCDvoip,0.769669607,0.307931975,NOISE,81.0,,,,,,
,TCDvoip/Test_Set/NOISE/ref/R_09_NOISE_ML.wav,TCDvoip/Test_Set/NOISE/C_09_NOISE_ML.wav,,,,9,,,3.375,3.333333333,0.163010646,TCDvoip,0.9696480759999999,0.387940026,NOISE,81.0,,,,,,
,TCDvoip/Test_Set/NOISE/ref/R_10_NOISE_FA.wav,TCDvoip/Test_Set/NOISE/C_10_NOISE_FA.wav,,,,10,,,3.833333333,3.729166667,0.14524636300000002,TCDvoip,0.7613869879999999,0.304618237,NOISE,92.0,,,,,,
,TCDvoip/Test_Set/NOISE/ref/R_10_NOISE_FG.wav,TCDvoip/Test_Set/NOISE/C_10_NOISE_FG.wav,,,,10,,,3.583333333,3.729166667,0.14524636300000002,TCDvoip,0.7172815020000001,0.28697236800000003,NOISE,86.0,,,,,,
,TCDvoip/Test_Set/NOISE/ref/R_10_NOISE_MK.wav,TCDvoip/Test_Set/NOISE/C_10_NOISE_MK.wav,,,,10,,,3.791666667,3.729166667,0.14524636300000002,TCDvoip,0.7210600090000001,0.28848408600000003,NOISE,91.0,,,,,,
,TCDvoip/Test_Set/NOISE/ref/R_10_NOISE_ML.wav,TCDvoip/Test_Set/NOISE/C_10_NOISE_ML.wav,,,,10,,,3.708333333,3.729166667,0.14524636300000002,TCDvoip,0.7506036220000001,0.300303993,NOISE,89.0,,,,,,
,TCDvoip/Test_Set/NOISE/ref/R_11_NOISE_FA.wav,TCDvoip/Test_Set/NOISE/C_11_NOISE_FA.wav,,,,11,,,3.666666667,3.625,0.14764332900000002,TCDvoip,0.8164965809999999,0.32666666699999997,NOISE,88.0,,,,,,
,TCDvoip/Test_Set/NOISE/ref/R_11_NOISE_FG.wav,TCDvoip/Test_Set/NOISE/C_11_NOISE_FG.wav,,,,11,,,3.541666667,3.625,0.14764332900000002,TCDvoip,0.7210600090000001,0.28848408600000003,NOISE,85.0,,,,,,
,TCDvoip/Test_Set/NOISE/ref/R_11_NOISE_MK.wav,TCDvoip/Test_Set/NOISE/C_11_NOISE_MK.wav,,,,11,,,3.75,3.625,0.14764332900000002,TCDvoip,0.793999233,0.317665853,NOISE,90.0,,,,,,
,TCDvoip/Test_Set/NOISE/ref/R_11_NOISE_ML.wav,TCDvoip/Test_Set/NOISE/C_11_NOISE_ML.wav,,,,11,,,3.541666667,3.625,0.14764332900000002,TCDvoip,0.65800533,0.26325696,NOISE,85.0,,,,,,
,TCDvoip/Test_Set/NOISE/ref/R_12_NOISE_FA.wav,TCDvoip/Test_Set/NOISE/C_12_NOISE_FA.wav,,,,12,,,3.791666667,3.635416667,0.142747707,TCDvoip,0.65800533,0.26325696,NOISE,91.0,,,,,,
,TCDvoip/Test_Set/NOISE/ref/R_12_NOISE_FG.wav,TCDvoip/Test_Set/NOISE/C_12_NOISE_FG.wav,,,,12,,,3.541666667,3.635416667,0.142747707,TCDvoip,0.7790276359999999,0.311675967,NOISE,85.0,,,,,,
,TCDvoip/Test_Set/NOISE/ref/R_12_NOISE_MK.wav,TCDvoip/Test_Set/NOISE/C_12_NOISE_MK.wav,,,,12,,,3.75,3.635416667,0.142747707,TCDvoip,0.7372097809999999,0.29494534,NOISE,90.0,,,,,,
,TCDvoip/Test_Set/NOISE/ref/R_12_NOISE_ML.wav,TCDvoip/Test_Set/NOISE/C_12_NOISE_ML.wav,,,,12,,,3.458333333,3.635416667,0.142747707,TCDvoip,0.7210600090000001,0.28848408600000003,NOISE,83.0,,,,,,
,TCDvoip/Test_Set/NOISE/ref/R_13_NOISE_FA.wav,TCDvoip/Test_Set/NOISE/C_13_NOISE_FA.wav,,,,13,,,2.333333333,2.364583333,0.153757684,TCDvoip,0.8164965809999999,0.32666666699999997,NOISE,56.0,,,,,,
,TCDvoip/Test_Set/NOISE/ref/R_13_NOISE_FG.wav,TCDvoip/Test_Set/NOISE/C_13_NOISE_FG.wav,,,,13,,,2.333333333,2.364583333,0.153757684,TCDvoip,0.7613869879999999,0.304618237,NOISE,56.0,,,,,,
,TCDvoip/Test_Set/NOISE/ref/R_13_NOISE_MK.wav,TCDvoip/Test_Set/NOISE/C_13_NOISE_MK.wav,,,,13,,,2.375,2.364583333,0.153757684,TCDvoip,0.769669607,0.307931975,NOISE,57.0,,,,,,
,TCDvoip/Test_Set/NOISE/ref/R_13_NOISE_ML.wav,TCDvoip/Test_Set/NOISE/C_13_NOISE_ML.wav,,,,13,,,2.416666667,2.364583333,0.153757684,TCDvoip,0.775531608,0.310277264,NOISE,58.0,,,,,,
,TCDvoip/Test_Set/NOISE/ref/R_14_NOISE_FA.wav,TCDvoip/Test_Set/NOISE/C_14_NOISE_FA.wav,,,,14,,,3.041666667,2.916666667,0.167366863,TCDvoip,0.9545846659999999,0.38191340700000004,NOISE,73.0,,,,,,
,TCDvoip/Test_Set/NOISE/ref/R_14_NOISE_FG.wav,TCDvoip/Test_Set/NOISE/C_14_NOISE_FG.wav,,,,14,,,2.708333333,2.916666667,0.167366863,TCDvoip,0.85867272,0.34354063700000004,NOISE,65.0,,,,,,
,TCDvoip/Test_Set/NOISE/ref/R_14_NOISE_MK.wav,TCDvoip/Test_Set/NOISE/C_14_NOISE_MK.wav,,,,14,,,2.791666667,2.916666667,0.167366863,TCDvoip,0.7210600090000001,0.28848408600000003,NOISE,67.0,,,,,,
,TCDvoip/Test_Set/NOISE/ref/R_14_NOISE_ML.wav,TCDvoip/Test_Set/NOISE/C_14_NOISE_ML.wav,,,,14,,,3.125,2.916666667,0.167366863,TCDvoip,0.8501917940000001,0.34014756,NOISE,75.0,,,,,,
,TCDvoip/Test_Set/NOISE/ref/R_15_NOISE_FA.wav,TCDvoip/Test_Set/NOISE/C_15_NOISE_FA.wav,,,,15,,,2.583333333,2.520833333,0.169554757,TCDvoip,0.928611243,0.37152187299999995,NOISE,62.0,,,,,,
,TCDvoip/Test_Set/NOISE/ref/R_15_NOISE_FG.wav,TCDvoip/Test_Set/NOISE/C_15_NOISE_FG.wav,,,,15,,,2.375,2.520833333,0.169554757,TCDvoip,0.875388113,0.350228186,NOISE,57.0,,,,,,
,TCDvoip/Test_Set/NOISE/ref/R_15_NOISE_MK.wav,TCDvoip/Test_Set/NOISE/C_15_NOISE_MK.wav,,,,15,,,2.708333333,2.520833333,0.169554757,TCDvoip,0.8064504440000001,0.322647375,NOISE,65.0,,,,,,
,TCDvoip/Test_Set/NOISE/ref/R_15_NOISE_ML.wav,TCDvoip/Test_Set/NOISE/C_15_NOISE_ML.wav,,,,15,,,2.416666667,2.520833333,0.169554757,TCDvoip,0.8297022340000001,0.331950028,NOISE,58.0,,,,,,
,TCDvoip/Test_Set/NOISE/ref/R_16_NOISE_FA.wav,TCDvoip/Test_Set/NOISE/C_16_NOISE_FA.wav,,,,16,,,3.0,2.875,0.156192592,TCDvoip,0.722315119,0.288986234,NOISE,72.0,,,,,,
,TCDvoip/Test_Set/NOISE/ref/R_16_NOISE_FG.wav,TCDvoip/Test_Set/NOISE/C_16_NOISE_FG.wav,,,,16,,,2.791666667,2.875,0.156192592,TCDvoip,0.8329709359999999,0.33325778100000003,NOISE,67.0,,,,,,
,TCDvoip/Test_Set/NOISE/ref/R_16_NOISE_MK.wav,TCDvoip/Test_Set/NOISE/C_16_NOISE_MK.wav,,,,16,,,2.875,2.875,0.156192592,TCDvoip,0.899879219,0.36002667,NOISE,69.0,,,,,,
,TCDvoip/Test_Set/NOISE/ref/R_16_NOISE_ML.wav,TCDvoip/Test_Set/NOISE/C_16_NOISE_ML.wav,,,,16,,,2.833333333,2.875,0.156192592,TCDvoip,0.7019641179999999,0.280844138,NOISE,68.0,,,,,,
,TCDvoip/Test_Set/NOISE/ref/R_17_NOISE_FA.wav,TCDvoip/Test_Set/NOISE/C_17_NOISE_FA.wav,,,,17,,,1.4583333330000001,1.4895833330000001,0.13490946199999998,TCDvoip,0.588229966,0.235341,NOISE,35.0,,,,,,
,TCDvoip/Test_Set/NOISE/ref/R_17_NOISE_FG.wav,TCDvoip/Test_Set/NOISE/C_17_NOISE_FG.wav,,,,17,,,1.5,1.4895833330000001,0.13490946199999998,TCDvoip,0.659380473,0.263807132,NOISE,36.0,,,,,,
,TCDvoip/Test_Set/NOISE/ref/R_17_NOISE_MK.wav,TCDvoip/Test_Set/NOISE/C_17_NOISE_MK.wav,,,,17,,,1.375,1.4895833330000001,0.13490946199999998,TCDvoip,0.646898957,0.25881348600000004,NOISE,33.0,,,,,,
,TCDvoip/Test_Set/NOISE/ref/R_17_NOISE_ML.wav,TCDvoip/Test_Set/NOISE/C_17_NOISE_ML.wav,,,,17,,,1.625,1.4895833330000001,0.13490946199999998,TCDvoip,0.824225592,0.329758915,NOISE,39.0,,,,,,
,TCDvoip/Test_Set/NOISE/ref/R_18_NOISE_FA.wav,TCDvoip/Test_Set/NOISE/C_18_NOISE_FA.wav,,,,18,,,2.041666667,2.135416667,0.16752408800000002,TCDvoip,0.8064504440000001,0.322647375,NOISE,49.0,,,,,,
,TCDvoip/Test_Set/NOISE/ref/R_18_NOISE_FG.wav,TCDvoip/Test_Set/NOISE/C_18_NOISE_FG.wav,,,,18,,,2.25,2.135416667,0.16752408800000002,TCDvoip,0.793999233,0.317665853,NOISE,54.0,,,,,,
,TCDvoip/Test_Set/NOISE/ref/R_18_NOISE_MK.wav,TCDvoip/Test_Set/NOISE/C_18_NOISE_MK.wav,,,,18,,,1.9166666669999999,2.135416667,0.16752408800000002,TCDvoip,0.880546602,0.35229201200000004,NOISE,46.0,,,,,,
,TCDvoip/Test_Set/NOISE/ref/R_18_NOISE_ML.wav,TCDvoip/Test_Set/NOISE/C_18_NOISE_ML.wav,,,,18,,,2.333333333,2.135416667,0.16752408800000002,TCDvoip,0.916831342,0.36680893200000003,NOISE,56.0,,,,,,
,TCDvoip/Test_Set/NOISE/ref/R_19_NOISE_FA.wav,TCDvoip/Test_Set/NOISE/C_19_NOISE_FA.wav,,,,19,,,1.4166666669999999,1.40625,0.11797490199999999,TCDvoip,0.583592075,0.233485458,NOISE,34.0,,,,,,
,TCDvoip/Test_Set/NOISE/ref/R_19_NOISE_FG.wav,TCDvoip/Test_Set/NOISE/C_19_NOISE_FG.wav,,,,19,,,1.375,1.40625,0.11797490199999999,TCDvoip,0.575779245,0.230359675,NOISE,33.0,,,,,,
,TCDvoip/Test_Set/NOISE/ref/R_19_NOISE_MK.wav,TCDvoip/Test_Set/NOISE/C_19_NOISE_MK.wav,,,,19,,,1.375,1.40625,0.11797490199999999,TCDvoip,0.575779245,0.230359675,NOISE,33.0,,,,,,
,TCDvoip/Test_Set/NOISE/ref/R_19_NOISE_ML.wav,TCDvoip/Test_Set/NOISE/C_19_NOISE_ML.wav,,,,19,,,1.4583333330000001,1.40625,0.11797490199999999,TCDvoip,0.65800533,0.26325696,NOISE,35.0,,,,,,
,TCDvoip/Test_Set/NOISE/ref/R_20_NOISE_FA.wav,TCDvoip/Test_Set/NOISE/C_20_NOISE_FA.wav,,,,20,,,1.9583333330000001,1.8125,0.17394889,TCDvoip,0.690253052,0.276158736,NOISE,47.0,,,,,,
,TCDvoip/Test_Set/NOISE/ref/R_20_NOISE_FG.wav,TCDvoip/Test_Set/NOISE/C_20_NOISE_FG.wav,,,,20,,,1.7083333330000001,1.8125,0.17394889,TCDvoip,0.9078961190000001,0.36323409799999995,NOISE,41.0,,,,,,
,TCDvoip/Test_Set/NOISE/ref/R_20_NOISE_MK.wav,TCDvoip/Test_Set/NOISE/C_20_NOISE_MK.wav,,,,20,,,1.7916666669999999,1.8125,0.17394889,TCDvoip,1.020620726,0.40833333299999997,NOISE,43.0,,,,,,
,TCDvoip/Test_Set/NOISE/ref/R_20_NOISE_ML.wav,TCDvoip/Test_Set/NOISE/C_20_NOISE_ML.wav,,,,20,,,1.7916666669999999,1.8125,0.17394889,TCDvoip,0.8836272409999999,0.353524524,NOISE,43.0,,,,,,
,TCDvoip/Test_Set/NOISE/ref/R_21_NOISE_FA.wav,TCDvoip/Test_Set/NOISE/C_21_NOISE_FA.wav,,,,13,,,4.083333333,4.041666667,0.189868645,TCDvoip,0.974307632,0.38980423700000005,MNRU,98.0,,,,,,
,TCDvoip/Test_Set/NOISE/ref/R_21_NOISE_FG.wav,TCDvoip/Test_Set/NOISE/C_21_NOISE_FG.wav,,,,13,,,3.958333333,4.041666667,0.189868645,TCDvoip,1.082636342,0.43314474700000005,MNRU,95.0,,,,,,
,TCDvoip/Test_Set/NOISE/ref/R_21_NOISE_MK.wav,TCDvoip/Test_Set/NOISE/C_21_NOISE_MK.wav,,,,13,,,4.083333333,4.041666667,0.189868645,TCDvoip,0.928611243,0.37152187299999995,MNRU,98.0,,,,,,
,TCDvoip/Test_Set/NOISE/ref/R_21_NOISE_ML.wav,TCDvoip/Test_Set/NOISE/C_21_NOISE_ML.wav,,,,13,,,4.041666667,4.041666667,0.189868645,TCDvoip,0.85867272,0.34354063700000004,MNRU,97.0,,,,,,
,TCDvoip/Test_Set/NOISE/ref/R_22_NOISE_FA.wav,TCDvoip/Test_Set/NOISE/C_22_NOISE_FA.wav,,,,14,,,3.666666667,3.364583333,0.19929449800000001,TCDvoip,0.963086825,0.385314979,MNRU,88.0,,,,,,
,TCDvoip/Test_Set/NOISE/ref/R_22_NOISE_FG.wav,TCDvoip/Test_Set/NOISE/C_22_NOISE_FG.wav,,,,14,,,3.25,3.364583333,0.19929449800000001,TCDvoip,1.032093693,0.412923476,MNRU,78.0,,,,,,
,TCDvoip/Test_Set/NOISE/ref/R_22_NOISE_MK.wav,TCDvoip/Test_Set/NOISE/C_22_NOISE_MK.wav,,,,14,,,3.416666667,3.364583333,0.19929449800000001,TCDvoip,0.974307632,0.38980423700000005,MNRU,82.0,,,,,,
,TCDvoip/Test_Set/NOISE/ref/R_22_NOISE_ML.wav,TCDvoip/Test_Set/NOISE/C_22_NOISE_ML.wav,,,,14,,,3.125,3.364583333,0.19929449800000001,TCDvoip,1.075922254,0.43045855200000005,MNRU,75.0,,,,,,
,TCDvoip/Test_Set/NOISE/ref/R_23_NOISE_FA.wav,TCDvoip/Test_Set/NOISE/C_23_NOISE_FA.wav,,,,15,,,2.25,2.479166667,0.1794125,TCDvoip,0.793999233,0.317665853,MNRU,54.0,,,,,,
,TCDvoip/Test_Set/NOISE/ref/R_23_NOISE_FG.wav,TCDvoip/Test_Set/NOISE/C_23_NOISE_FG.wav,,,,15,,,2.708333333,2.479166667,0.1794125,TCDvoip,0.9545846659999999,0.38191340700000004,MNRU,65.0,,,,,,
,TCDvoip/Test_Set/NOISE/ref/R_23_NOISE_MK.wav,TCDvoip/Test_Set/NOISE/C_23_NOISE_MK.wav,,,,15,,,2.333333333,2.479166667,0.1794125,TCDvoip,1.049499536,0.41988726299999996,MNRU,56.0,,,,,,
,TCDvoip/Test_Set/NOISE/ref/R_23_NOISE_ML.wav,TCDvoip/Test_Set/NOISE/C_23_NOISE_ML.wav,,,,15,,,2.625,2.479166667,0.1794125,TCDvoip,0.824225592,0.329758915,MNRU,63.0,,,,,,
,TCDvoip/Test_Set/NOISE/ref/R_24_NOISE_FA.wav,TCDvoip/Test_Set/NOISE/C_24_NOISE_FA.wav,,,,16,,,1.625,1.5729166669999999,0.13976570300000002,TCDvoip,0.875388113,0.350228186,MNRU,39.0,,,,,,
,TCDvoip/Test_Set/NOISE/ref/R_24_NOISE_FG.wav,TCDvoip/Test_Set/NOISE/C_24_NOISE_FG.wav,,,,16,,,1.4166666669999999,1.5729166669999999,0.13976570300000002,TCDvoip,0.583592075,0.233485458,MNRU,34.0,,,,,,
,TCDvoip/Test_Set/NOISE/ref/R_24_NOISE_MK.wav,TCDvoip/Test_Set/NOISE/C_24_NOISE_MK.wav,,,,16,,,1.5416666669999999,1.5729166669999999,0.13976570300000002,TCDvoip,0.7790276359999999,0.311675967,MNRU,37.0,,,,,,
,TCDvoip/Test_Set/NOISE/ref/R_24_NOISE_ML.wav,TCDvoip/Test_Set/NOISE/C_24_NOISE_ML.wav,,,,16,,,1.7083333330000001,1.5729166669999999,0.13976570300000002,TCDvoip,0.550032937,0.220059006,MNRU,41.0,,,,,,
